Feature ID,lfc
Dcaf10,-0.012334703
Vnn3,-0.012336712
Trappc3,-0.012351285
Traf3ip1,-0.012420833
Tspo,-0.012515089
Mapkbp1,-0.012563317
Decr1,-0.012564467
AC118620.1,-0.01262565
Igk-V32,-0.012648696
Arhgap22,-0.012679573
Nol9,-0.012742661
Adck4,-0.012767974
Pgrmc1,-0.012783786
Dhx35,-0.01279877
Mettl8,-0.012803207
Gm13391,-0.012931553
Tcp1,-0.012946892
Cdk1,-0.013016621
Itpk1,-0.01312806
Srrm2,-0.013135695
Ptprm,-0.013250699
Map3k7,-0.013302495
Cyp2j6,-0.013316672
Rabgef1,-0.013365459
Parn,-0.013410628
Stk10,-0.013440514
Abcc10,-0.013469503
Ssh3,-0.013470133
Haus3,-0.013482677
Ncoa1,-0.013552838
Amigo1,-0.013555848
Sms,-0.013623746
Cbfa2t2,-0.013660486
Parp11,-0.01374428
Thoc3,-0.013751462
Fech,-0.013762141
Cdca8,-0.013766597
Pkmyt1,-0.013808867
Tmem126a,-0.013825736
Zfp568,-0.01384737
Mogs,-0.013848705
Sntb2,-0.013880826
Mbtps2,-0.013968116
Timeless,-0.01398911
Ssrp1,-0.013989254
Unc119b,-0.013995835
Senp1,-0.013998024
Srpr,-0.014028119
Ptk2,-0.014121565
Paip2b,-0.014131518
Sbno1,-0.014168848
Unk,-0.014171696
Nubpl,-0.014256216
Scarf1,-0.014258523
Ubr2,-0.014259371
Uxs1,-0.014309392
1810020D17Rik,-0.014345934
Lpcat4,-0.014369235
Tspan3,-0.014407204
2610001J05Rik,-0.014407901
1700040I03Rik,-0.014413996
Dbndd2,-0.01458141
Aasdh,-0.014630863
Pus7l,-0.014696536
Dot1l,-0.014738965
Arhgap19,-0.014761827
Itgb3,-0.014762975
Sh3bp4,-0.014776146
Rdh10,-0.014809271
Adam23,-0.014821555
Coasy,-0.014832173
Arhgap31,-0.014878091
Ap4s1,-0.014939676
Zfp758,-0.014980517
Npat,-0.015063252
Wars,-0.015077248
Cyth2,-0.015129396
Mapk13,-0.01514466
Iars2,-0.015206031
Zfp61,-0.015219709
1110004F10Rik,-0.015263129
Rpl21,-0.015265052
Osgin2,-0.015272502
Rnd1,-0.015295747
Gab2,-0.015302356
Orc6,-0.015311417
Zbtb48,-0.015342781
Braf,-0.015366186
Lyzl4,-0.015391983
Snn,-0.015397023
R3hdm2,-0.015420333
Ttc19,-0.01547564
Rpa2,-0.015481016
Casp4,-0.015504655
Pgm3,-0.015508251
Pxmp3,-0.015524509
Zfp784,-0.015553525
Ifi27l2a,-0.015602941
Gm98,-0.015659504
C030046E11Rik,-0.015805386
Sc5d,-0.015935777
Serpinb6b,-0.015955821
Slc25a32,-0.015957451
Med10,-0.015970936
Dcp1a,-0.016002138
Kars,-0.016010513
Morf4l2,-0.016204049
Mkrn2,-0.016240981
Tm9sf4,-0.016275431
Slc25a4,-0.016276314
Appl2,-0.016304869
Kdsr,-0.016312109
Map3k3,-0.016349101
Asns,-0.016349486
Cnot1,-0.016411629
Lig1,-0.016452848
Tmx2,-0.016501233
Setd2,-0.016544001
Zfp260,-0.016552311
Creb3l1,-0.01658061
Dido1,-0.016597784
Rap1gds1,-0.016627833
Hnrnph1,-0.016664756
Mum1,-0.016669419
Ccni,-0.016682122
Gdi1,-0.016695388
Dnhd1,-0.016700217
Arhgap4,-0.016719236
Palld,-0.016751726
Safb,-0.016937004
Ppp2r5d,-0.016973714
Csnk2a1,-0.016987262
2610301B20Rik,-0.017001503
Tra2b,-0.01701628
Ssr4,-0.017049778
Cad,-0.017064202
Ddx5,-0.017103962
Slc43a3,-0.017130144
Polr1a,-0.017160952
Bbs7,-0.017173838
Nup188,-0.017186142
Bag4,-0.017196195
Ensa,-0.01728532
Zcwpw1,-0.017318936
Ifitm2,-0.017340505
Btaf1,-0.017345145
Slc19a1,-0.017428867
Selk,-0.01745859
Cyp51,-0.017482523
Pafah1b2,-0.017514462
5730403M16Rik,-0.017527455
Tmem164,-0.017548377
Kifc1,-0.017567633
Lrrc29,-0.017603291
Zfp169,-0.017649827
5730419I09Rik,-0.017677902
2010011I20Rik,-0.017707966
Psmc2,-0.017713523
Fbxo5,-0.017741062
Tbc1d16,-0.017772084
Rcor1,-0.017808679
Pgp,-0.017815201
Entpd1,-0.017827631
Ift20,-0.017891134
Trmu,-0.017894916
Foxp1,-0.01789557
Htatip2,-0.0179357
Trim21,-0.017949883
Dhx33,-0.01799275
Igf2bp2,-0.018014444
Kpnb1,-0.018108383
Padi4,-0.01811413
Slc25a14,-0.018126104
Naa40,-0.018150684
Lgtn,-0.01815688
Tlk1,-0.018189251
Ppp1r15a,-0.018225463
Mapk1ip1,-0.018230715
Sepsecs,-0.018233985
Rilp,-0.018237235
Tmem39a,-0.018239623
Mmp8,-0.018269389
Ube3b,-0.018301462
Gt(ROSA)26Sor,-0.018333265
Ints4,-0.018382975
6330578E17Rik,-0.018388387
Stfa3,-0.018389235
2810403A07Rik,-0.018500781
Eif3g,-0.018507897
Naip6,-0.018515113
Polr3e,-0.018589862
Sun1,-0.018599625
Ormdl1,-0.018602532
Gm16736,-0.018605151
Zbtb45,-0.018701816
Spata13,-0.01871297
5830415F09Rik,-0.018724167
Gan,-0.018778369
Pelp1,-0.018827901
Fdps,-0.018882042
P4ha1,-0.018889468
Sri,-0.018935107
2410042D21Rik,-0.018936954
Tuba1a,-0.018944108
Gm2a,-0.018955984
1200014J11Rik,-0.019014647
Cd101,-0.019014781
Phf8,-0.019023777
Dna2,-0.01913042
Reps1,-0.019236004
Wdsub1,-0.019263849
Clec4d,-0.019285803
Thoc4,-0.019305173
H2-M2,-0.019310576
Cd86,-0.019311622
Limk2,-0.019459484
Ptch1,-0.019518084
Rictor,-0.019518387
Cdca3,-0.019537944
Cybb,-0.019545338
Chst11,-0.019633827
1300010F03Rik,-0.019651089
Gbf1,-0.01965847
Ccdc109b,-0.019684791
D930015E06Rik,-0.019715245
Vkorc1l1,-0.019806948
Rragd,-0.019893348
Obfc1,-0.019938158
Apbb2,-0.019962158
Sdr42e1,-0.019987105
Smyd2,-0.020008266
Psmf1,-0.020030578
BC018507,-0.020047001
Cr1l,-0.020085867
Tcfcp2,-0.020093495
Col20a1,-0.020131082
Agtrap,-0.020160591
Slc24a3,-0.020187965
Nck2,-0.020220302
AI606181,-0.020296615
Cox5a,-0.020306558
Fam119a,-0.020330971
Zmiz1,-0.020383112
Golga2,-0.020402605
1500031L02Rik,-0.020426847
Exoc8,-0.020437792
Cyp4f13,-0.02049932
Cwc25,-0.020509918
Meis3,-0.020540147
8430427H17Rik,-0.020565713
Tbc1d20,-0.020570864
Nup98,-0.020571061
Zfp219,-0.020611788
Mtor,-0.020631584
6030446N20Rik,-0.020641334
Psmg4,-0.020660656
Atp5s,-0.020669407
Lin37,-0.020672393
Glg1,-0.020723927
Zkscan6,-0.020752876
Map3k4 (17 12420488..12511614),-0.02077533
Recql,-0.020777132
Aldh7a1,-0.020793492
Ephb6,-0.020821445
Dgkh,-0.020828079
Rnmt,-0.020940939
Nupr1,-0.020949269
Rxrb,-0.020952735
Hook2,-0.020990729
Rps6-ps1,-0.020995164
Stfa2,-0.021023007
Cpd,-0.021037823
Gm10180,-0.021045113
Mxi1,-0.021059903
Vegfb,-0.02110194
Eif1,-0.021131544
Fbf1,-0.021156213
Srcap,-0.021158937
H2-M3,-0.021182163
Map4k2,-0.021292111
Ets2,-0.021296796
Usp42,-0.021346024
Brwd1,-0.02137049
Fam64a,-0.021385788
Nipsnap1,-0.021388115
Uck1,-0.021440549
Ccnt2,-0.021452852
Rasa3,-0.021461341
Ywhah,-0.021585153
Slc25a16,-0.021629955
Nup85,-0.021657319
Acvr1b,-0.021667227
Dalrd3,-0.021701018
Wdr5,-0.021727872
Pex7,-0.021742458
Phf19,-0.02178006
Qpct,-0.021793006
Atp6v0a2,-0.021805173
2810407C02Rik,-0.021836103
Coro2b,-0.021892821
Mical2,-0.022028913
Poglut1,-0.022200563
Ankrd37,-0.022234173
Slc36a2,-0.022235055
Kdm1a,-0.022246773
Lrrc57,-0.022283477
Ppif,-0.022333762
Mepce,-0.022337921
BC024978,-0.022353677
Ogfod1,-0.022354025
Rcc2,-0.022366247
Camk2a,-0.022412315
Thada,-0.022412918
Plekhg2,-0.022424751
Cpeb4,-0.02243873
Supt7l,-0.022485642
Rab34,-0.022486854
Fbxl15,-0.022488121
2610507B11Rik,-0.022510013
Gm5150,-0.022550079
Plxna3,-0.022581954
Mesdc2,-0.022658404
Mrpl11,-0.02269255
Kif2c,-0.022706252
Dcaf4,-0.022816107
Trmt2b,-0.022852043
Slu7,-0.022881975
B3galtl,-0.022915586
Sbds,-0.022991393
Smad7,-0.023100789
Tle3,-0.023182898
Suv420h2,-0.023201731
Oas3,-0.023212337
Coq5,-0.023233392
Tmem106a,-0.023264492
Wdr55,-0.023273861
Mrpl54,-0.023375999
Sfi1,-0.023387997
Ikbkb,-0.023388506
Phb2,-0.02347295
Vsig10l,-0.023531925
Hadh,-0.023533279
Rnf144b,-0.023615056
Atat1,-0.02367206
Smtn,-0.023699599
Ncstn,-0.023725614
Gatc,-0.023758
Dffa,-0.023762617
Sesn3,-0.023792285
Wbp11,-0.02385531
Git1,-0.023870053
Pusl1,-0.023870867
Olfml3,-0.023943816
Ccl24,-0.024003811
CAAA01180111.1.44494.1,-0.024011744
Arcn1,-0.024084725
Styx,-0.024085955
Raver1,-0.024127053
Abt1,-0.024129803
Mfsd10,-0.024193161
Cnn3,-0.024319378
F7,-0.024369874
Adh5,-0.024385977
Pnpla8,-0.024457153
Tomm7,-0.024461759
Rps15a,-0.024467924
Abhd13,-0.024556541
Agap1,-0.024565176
Dazap2,-0.024566097
Dcaf13,-0.024585166
Fibp,-0.024595009
Yif1b,-0.024616939
Nfatc2,-0.024635836
Chtf18,-0.024658734
Baz1a,-0.024676513
C1qc,-0.02469152
Caskin2,-0.024698046
Ifnb1,-0.024720869
Tmem129,-0.024766305
Grk6,-0.024769433
Fbxw11,-0.024778373
Comtd1,-0.024813993
Ppp6c,-0.024858244
Tmem170b,-0.02485901
Map2k2,-0.024920166
Smarce1,-0.02496103
Rgs11,-0.024971508
Psme2,-0.025027721
Psme1,-0.025031728
Als2,-0.025093898
Gclc,-0.025145799
Ass1,-0.025148661
Serf2,-0.025151386
Kif13a,-0.025310118
Psmd7,-0.025322259
Ptk2b,-0.025322743
Gm10348,-0.025332996
Cfl1,-0.025357664
Cerk,-0.025374555
Ttll12,-0.02538746
Ddx6,-0.025479259
Pwwp2a,-0.02550229
AI662270,-0.025556499
Ube2d2,-0.025561428
Erlin2,-0.025572187
Pld2,-0.025618127
Gtpbp4,-0.025663858
Nlgn2,-0.025813765
Coq9,-0.02582236
Khsrp,-0.02589017
Nacc2,-0.025952983
Pld1,-0.025960026
Dock5,-0.025979043
Mtg1,-0.025983135
Npc2,-0.026048223
Chst7,-0.026049196
Aars2,-0.02607385
Bloc1s1,-0.026080372
Serpinb6a,-0.026107781
Olfml2b,-0.02614442
Prkra,-0.026181567
Ripk3,-0.02621895
Ccdc123,-0.026222367
2310079N02Rik,-0.026241213
H47,-0.026271155
Fam98a,-0.026323622
Lxn,-0.026337463
Taz,-0.026356309
BC024814,-0.026406254
Traf6,-0.026411663
Stx5a,-0.026413034
Lgals9,-0.026425424
Rsbn1l,-0.026464603
Ell,-0.026496548
Synj2,-0.026520171
Wwox,-0.026545954
Med12,-0.026686836
Ech1,-0.026712575
Nfix,-0.026731057
Ubb,-0.026883619
Pi4kb,-0.026978845
Pafah2,-0.02698662
Tmem160,-0.027014094
Ttc5,-0.027063794
Ccndbp1,-0.027090622
Siva1,-0.027098034
Trem3,-0.027127922
Hagh,-0.027157846
Gm16286,-0.027164293
Ctdsp1,-0.027171041
Ctso,-0.027177252
0610031J06Rik,-0.027226645
Cpsf3l,-0.027273394
Phc2,-0.027279561
Slc9a1,-0.027328644
Fryl,-0.027329593
Spag5,-0.027369539
Ehd4,-0.027405158
Stip1,-0.027440302
Hlcs,-0.027452271
Pppde2,-0.027503138
Agpat3,-0.027521043
Eif4b,-0.027531458
Pml,-0.027543745
I830077J02Rik,-0.027598653
Thg1l,-0.027627559
Atp6v0d2,-0.027628157
Ndufs3,-0.027651391
Yipf6,-0.027660105
5830428H23Rik,-0.027690541
Cnot2,-0.027740552
Atp6v0d1,-0.027748999
Msl2,-0.027805774
Faf2,-0.027813977
Vac14,-0.027816643
Akt1s1,-0.027830868
Mll5,-0.027836197
Gnptg,-0.027848823
Psmd8,-0.027850462
6330577E15Rik,-0.02786261
Nudc,-0.027891453
Tmem191c,-0.027929518
Cyfip1,-0.027966894
Ttf2,-0.028033694
Mrps17,-0.028034908
Kpna6,-0.028062039
Ppp1r3d,-0.028075519
Dicer1,-0.028081126
Mdm2,-0.028145777
Zfp655,-0.028151751
Repin1,-0.028184739
Yipf2,-0.028201002
Wac,-0.028239364
Leprot,-0.028355872
Apitd1,-0.028362477
Gcc1,-0.028398923
Ndufa12,-0.028407469
Usp7,-0.02846031
Fads1,-0.028466172
AL663030.1,-0.028531151
Zmym3,-0.028595254
Nucb1,-0.028617686
Prorsd1,-0.028637057
Gfm1,-0.028670946
Il12b,-0.028777172
Hmga1-rs1 (11 120624107..120625733),-0.02878916
Fam109a,-0.028874261
Lepre1,-0.028937359
Rps6ka4,-0.028949922
Mapkapk5,-0.028955628
St8sia4,-0.028972702
Gpatch2,-0.02898462
2210021J22Rik,-0.029029974
Naga,-0.029064801
Magohb,-0.029078888
Elmo1,-0.029156729
Tmem82,-0.029175964
BC028528,-0.02918159
Dym,-0.029371638
CT485616.2,-0.029423947
Slc16a1,-0.029440798
Nup133,-0.029503116
Las1l,-0.029599251
Cyp4f16,-0.029611946
A030009H04Rik,-0.029627474
Tm7sf2,-0.02964428
Tmem43,-0.02978552
Btk,-0.029834936
Srr,-0.029860104
Iscu,-0.029950083
Derl1,-0.030116235
Rnf113a2,-0.030116589
Pkib,-0.030141738
Zhx2,-0.030165789
Slc35e3,-0.030255007
Dnmt3a,-0.030292357
Zfp236,-0.030299595
Rpusd4,-0.03034172
Rin2,-0.030354968
Pmp22,-0.030360466
Mrps9,-0.030368772
Klhl20,-0.030443698
Map1lc3a,-0.03045343
Ndufs1,-0.030456139
2210013O21Rik,-0.030505752
Sdad1,-0.030513881
Copz2,-0.0305378
Zfyve28,-0.030537936
Wdr37,-0.030538044
Hexim2,-0.030644454
Vps16,-0.030655766
Ric8b,-0.030663297
Igf1r,-0.030665685
Supt16h,-0.03068386
Itgb7,-0.030710739
Rab24,-0.030741343
Bcat2,-0.030816346
Abcd4,-0.030820947
Prpsap2,-0.030879188
Timp2,-0.030891009
Maea,-0.030917306
Zfp709,-0.030933535
Mtmr4,-0.030935309
Zfyve1,-0.030959864
Ppapdc1b,-0.031023868
Large,-0.031043746
Flad1,-0.031058966
Ephx1,-0.031182131
Smad1,-0.031200168
Nmnat3,-0.031201847
Npy,-0.031220222
AC124742.1,-0.031274601
Rabac1,-0.031327067
Med23,-0.031389139
Igtp,-0.03148867
Trak1,-0.031506842
Tle2,-0.031514437
Itpr2,-0.031599191
Tbrg1,-0.031724777
Zfr,-0.031759125
Ifitm3,-0.031769034
Pvrl4,-0.031794729
Tapbp,-0.031795533
Jak3,-0.031814797
Mrps25,-0.031821772
Lmtk2,-0.031822726
Eif2b1,-0.03189847
Ptgfrn,-0.031926573
Ly9,-0.031942039
Zfp12,-0.031944181
Atg2b,-0.031968063
1110003E01Rik,-0.031997004
H2afj,-0.03205642
Rcl1,-0.032061077
Spns1,-0.032062928
B630005N14Rik,-0.032097109
Plekhf1,-0.032137774
Slc25a3,-0.032191021
Fuca2,-0.032195094
Atp2a2,-0.032219098
Arf5,-0.032224495
Tmem42,-0.032240973
Eral1,-0.032325062
C1ra,-0.032349763
Ncapg2,-0.032366729
Slc43a2,-0.032376797
Pisd-ps1,-0.032422092
Ost4,-0.032437464
Glod4,-0.032439689
Mto1,-0.032472871
Rilpl1,-0.032486916
Cox6b2,-0.032554855
Ptges,-0.032585947
Ap1s1,-0.032625422
mt-Co3,-0.032675891
Ttc4,-0.0327239
Vps72,-0.032783923
Rps18,-0.032823982
Rpl11,-0.032825392
Sirt2,-0.032828857
Pip4k2c,-0.032888262
Ccnk,-0.032896168
9030624J02Rik,-0.033019979
Wdyhv1,-0.033024711
Timm13,-0.033097688
Atp5b,-0.033118997
Myo18a,-0.033170367
Sco1,-0.033200918
Crebbp,-0.033208021
Rundc2a,-0.033218146
Pfas,-0.033230149
Rps4y2,-0.033257743
Alg8,-0.033286285
Hars2,-0.033301965
Snrnp40,-0.03332011
Daxx,-0.033326012
Clec4a1,-0.033339408
Ccdc91,-0.033342046
Zc3h15,-0.033402601
Rap1b,-0.033423446
Gm11307,-0.033434617
Mthfr,-0.033439542
Mllt6,-0.033489483
Flnb,-0.033494688
Tex2,-0.033574831
Pigg,-0.033598823
Scp2,-0.03360714
2810025M15Rik,-0.033613115
Dhrs7b,-0.033742008
Zfp64,-0.033749365
Dmap1,-0.033757107
Tanc2,-0.03380572
Nr4a3,-0.033879756
Dhx38,-0.033884736
Slc44a2,-0.03388611
Nol11,-0.033893332
Tnfrsf8,-0.033897342
Gnpda1,-0.033922781
D19Bwg1357e,-0.033974468
9130401M01Rik,-0.03398265
Emilin1,-0.03399241
Ctps,-0.03401626
Zfp119a,-0.034019534
Rbx1,-0.034029244
Serinc1,-0.034115732
Amfr,-0.034187704
Alg9,-0.034199466
Commd8,-0.034213679
Mgst3,-0.034255749
2010110P09Rik,-0.034272208
Adss,-0.034376847
C030046I01Rik,-0.034418827
Chchd4,-0.034471141
Tomm5,-0.034477441
Zwilch,-0.03451282
Add1,-0.03456768
Arpc1b,-0.034597361
Map3k12,-0.034645894
Glt8d1,-0.034648941
Pcca,-0.034663903
Slc38a9 (13 113523860..113525267),-0.034684309
Zfp382,-0.034689527
Ttc7b,-0.034701986
Cav2,-0.034736584
Txnrd3,-0.034767261
Upf3b,-0.034818797
Pcgf6,-0.034856888
Smarcd2,-0.034874649
Spag7,-0.034916637
Nedd8,-0.034934568
Irgm2,-0.034952951
Uap1,-0.034968083
Tyk2,-0.03497743
Fyttd1,-0.035015882
Zfp277,-0.03501996
Calr,-0.035039119
4933427D14Rik,-0.035061159
Pbk,-0.035081814
Plbd1,-0.035103187
Tex261,-0.035235521
Gm5973,-0.035250426
Dhx8,-0.035267445
Sugp1,-0.035331298
Abhd5,-0.035391208
Lyz2,-0.035404626
Dgkq,-0.035572868
Metap1d,-0.035599508
Slc25a5,-0.035645255
Card11,-0.035743947
Camta2,-0.035761837
Stat5b,-0.035791032
Anapc5,-0.035822883
Bola1,-0.035837916
Rabl5,-0.03584062
Rab2b,-0.035841166
Vdac2,-0.03591248
Rars2,-0.035974934
Gm15417,-0.036024795
Nufip1,-0.036050038
Sertad2,-0.036144626
Fam164a,-0.036194191
Fam193a,-0.036238462
Nln,-0.036256617
Galnt2,-0.036287401
Parvb,-0.036336136
Armcx6,-0.036373955
Mccc2,-0.036375997
2810408M09Rik,-0.036466639
Nup37,-0.036471513
Fam160a2,-0.036476672
Fem1a,-0.036480534
Zcchc17,-0.036498818
Cacnb3,-0.036563319
Upf1,-0.036588623
Hmbox1,-0.036640178
Fam98b,-0.036659029
Tram2,-0.036664155
Tecpr2,-0.036683515
Cdk11b,-0.036748274
Elmo2,-0.036770241
Opn3,-0.036787231
Prdm4,-0.036790382
Bcas2,-0.036793364
Med8,-0.036836151
Aldh9a1,-0.036881449
Rnf181,-0.036922103
Ypel3,-0.036934603
Abcb4,-0.036953279
Zfyve27,-0.036973911
Tatdn3,-0.037011492
Rsph9,-0.03702498
E430029J22Rik,-0.03702615
Cxcl5,-0.037038385
Tep1,-0.037057562
Gm15710,-0.037074032
Lrpap1,-0.037093802
Eif2ak3,-0.037194285
Cars,-0.037205752
Gltscr1,-0.037234564
Rnf146,-0.03729034
Ubiad1,-0.037293076
Gpam,-0.037297136
Ggta1,-0.037345752
Tor1b,-0.037365078
Prmt10,-0.037374445
Lamb2,-0.037396707
Gpatch3,-0.037400141
Tyrobp,-0.03743874
Ing3,-0.037449185
Snrpg,-0.03746788
Zfp326,-0.037470334
Itpkc,-0.037511555
Ctnnb1,-0.037525189
Gm5617,-0.037547092
Man2a2,-0.037565457
Mecr,-0.037602433
Timm22,-0.037649133
AI504432,-0.037693999
Zfp828,-0.037710276
Brd9,-0.037728341
Plekha2,-0.037751092
Mrps24,-0.03777182
H1fx,-0.037843502
Gm16836,-0.037879662
Adprhl2,-0.037932112
Tgfbr2,-0.038071592
Dnm2,-0.038116993
Tnrc6b,-0.038152571
Eif4g1,-0.038183342
Cyfip2,-0.038186628
Mier2,-0.038250023
Rnase6,-0.038253755
Ide,-0.038272437
Dph5,-0.03827583
Pik3r5,-0.038297953
Sart3,-0.038309578
Zcchc11,-0.038314706
Yipf5,-0.038328359
Ap4e1,-0.038369756
Zfp622,-0.038383546
Nol12,-0.038390629
Rbm43,-0.038409104
Srp72,-0.038428183
Tbc1d5,-0.038589027
Nipal3,-0.038620861
Cwc27,-0.038707036
0610037L13Rik,-0.038719533
Acox1,-0.038790945
Rbm5,-0.038813297
Msr1,-0.038839627
Kdelr1,-0.03884676
Lrfn1,-0.038858744
Kctd2,-0.038858942
2500002B13Rik,-0.038881078
Ganc,-0.03890538
2610008E11Rik,-0.038918242
Rinl,-0.038927206
Adck1,-0.039124242
Coro1c,-0.039202904
Brd8,-0.03920705
Sdhd,-0.039241095
Clta,-0.039247625
Med28,-0.039339605
Ifi30,-0.039351176
Mast2,-0.03935897
4931414P19Rik,-0.039383166
Wdr11,-0.039403835
Fcrl1,-0.03942285
Dapk3,-0.03942617
Sorl1,-0.039452122
Eif2c3,-0.039467922
Mtrf1,-0.039529505
Tes,-0.039555751
Emd,-0.039610449
Gpr77,-0.039647689
Dse,-0.039704588
Dhx58,-0.039716824
Afp,-0.039846064
Slc6a12,-0.039849407
Zcchc24,-0.039854666
Get4,-0.039858213
Pex11c,-0.039922989
Ciapin1,-0.03999112
Cyb561d1,-0.039992404
Nprl2,-0.040081909
Ddx19a,-0.040083455
Camkk2,-0.040137778
Rxra,-0.040199459
Exoc6b,-0.040231117
Znfx1,-0.040310722
Ankhd1,-0.040313805
Ddhd2,-0.040486027
Inpp5d,-0.040516795
Alg13,-0.040608367
Raver2,-0.04063163
Haus7,-0.040684572
Atxn1l,-0.040686645
B4galt4,-0.040728924
Setd5,-0.040839045
Clns1a,-0.040864317
Med26,-0.040896581
Aif1,-0.040941743
Thoc5,-0.040984106
Cnpy2,-0.041007364
Gigyf1,-0.041065026
Rnls,-0.041113667
Ppp1r7,-0.041160543
Dhx30,-0.041216914
Aspscr1,-0.041318967
Fbxl2,-0.041336626
Zfp830,-0.041337956
Gm10275,-0.041339821
Ift172,-0.041352505
Pole3,-0.041376789
Pim2,-0.041387046
Fbxo25,-0.041409007
Hnrpll,-0.041450508
Optn,-0.041471334
Polr2c,-0.041505734
Gm11537,-0.041529837
Pitpnb,-0.041550696
Rnaseh2c,-0.041601609
Slc35a2,-0.041616229
2010001A14Rik,-0.041637023
Ubqln4,-0.041660516
Syvn1,-0.041669436
Ganab,-0.041688616
Tnc,-0.041689839
Wdr20a,-0.0417114
Clec4a3,-0.041797706
Ankrd27,-0.041849883
Prpf40b,-0.041923798
Rgp1,-0.041954016
Ppil3,-0.042018869
Mrpl28,-0.042147022
Gpbp1l1,-0.042209716
Cyp27a1,-0.042212059
Lsg1,-0.042247706
Chd4,-0.042262479
Cox6a1,-0.042265433
Rnf6,-0.042466787
Tpm3,-0.04246898
2300009A05Rik,-0.042487397
Tmem81,-0.042537165
Prep,-0.042553016
Cobra1,-0.042626837
2410001C21Rik,-0.04263709
Zfp617,-0.042652268
Ccdc71,-0.042729854
Psma4,-0.042811173
9130011E15Rik,-0.04284193
AI597479,-0.042855489
Lsm4,-0.042873733
Zfp623,-0.042885869
Cbx5,-0.042915031
0610037P05Rik,-0.042984001
Myo1g,-0.042985715
Ttll1,-0.043006565
Nr2c1,-0.043013871
Trip10,-0.043101534
Mrpl12,-0.043144855
Hadhb,-0.043153588
Prpsap1,-0.043188875
Wdfy4,-0.043189593
Slc41a3,-0.043214496
Ciao1,-0.043236458
Cybasc3,-0.043325217
Fastkd2,-0.043380408
Prtn3,-0.043385831
Gm13934,-0.043396285
Pdcl3,-0.043419722
Fn1,-0.043467241
Mmd,-0.043471554
2500003M10Rik,-0.04355271
Cdc42bpg,-0.043565636
Nrf1,-0.043622061
Mkl2,-0.043624932
Paqr4,-0.043758577
Osbp,-0.043807339
Park7,-0.043844999
Slc25a46,-0.043845883
Tor1aip2 (1 157882532..157915991),-0.043876457
Eya3,-0.043919235
Dtx3,-0.044000526
Slc7a8,-0.044006762
Map3k8,-0.04401926
Rest,-0.044023875
Bcl7b,-0.044048308
Wdr47,-0.044153838
Mtap,-0.044176233
H13,-0.044190345
P2ry6,-0.044210228
Nhlrc1,-0.044235954
Ostm1,-0.044291066
Rnf26,-0.044438013
Adck2,-0.044472197
2510006D16Rik,-0.044507148
Bysl,-0.044507721
Hadha,-0.044534996
Arfgef2,-0.044663896
Nop10,-0.044665735
Coq4,-0.044677089
Dapp1,-0.044688468
Tmem66,-0.04470597
Strn4,-0.044726062
Nlrx1,-0.044772534
Ghdc,-0.044781918
Nfyb,-0.044787818
Kcna3,-0.044819372
Zmym5,-0.044829603
Ankrd40,-0.044833824
Ctbs,-0.044844114
Hpgd,-0.044870349
Slc39a10,-0.044939383
Rnh1,-0.04499933
Sqle,-0.0450326
H2-T22,-0.045164371
Dip2c,-0.045209375
Cd81,-0.045320501
Mynn,-0.045342506
Zbtb39,-0.045379151
Cdca7l,-0.045431699
2900010J23Rik,-0.045436765
Slc38a10,-0.045446037
Ap4m1,-0.045450075
6720463M24Rik,-0.045462548
Rbm10,-0.045495563
Pi16,-0.045527626
Cyb5d1,-0.045549933
Itgb2,-0.04556763
D10Jhu81e,-0.045612033
Dhrsx,-0.045619275
Cds2,-0.045637798
Rgs2,-0.045686412
Fbxo30,-0.045694847
4932415G12Rik,-0.045719028
Mxd4,-0.045733865
Sdc3,-0.045775081
Rapgef3,-0.045821227
Sap30bp,-0.045863781
Klhl5,-0.045927647
Tmem180,-0.045979102
Ppp1r3f,-0.046027082
Sept10,-0.046075002
Dapk1,-0.046099865
Ddx17,-0.046126826
Mpp1,-0.046171516
Cltb,-0.046180803
Cxxc1,-0.046209404
Wdr75,-0.046215449
Zkscan4,-0.046275932
Tns3,-0.046282117
Ftsj3,-0.046295325
Galnt10,-0.0464302
Cd276,-0.046457338
C330006K01Rik,-0.046610547
Notch2,-0.046645907
Slc35e1,-0.046646045
Gpsm1,-0.046662514
Slc25a15,-0.046679114
Prdx1,-0.046684945
Pou6f1,-0.0467155
Atg16l2,-0.046721962
Steap3,-0.046729821
Slc39a6,-0.046801866
Rufy1,-0.046817785
Clasp1,-0.046833491
Cry1,-0.046833967
Sumf2,-0.046964902
Znrf3,-0.046966837
Nudt8,-0.047006703
Fam20b,-0.047045077
Pin4,-0.047059942
Shb,-0.047072689
Psmd9,-0.047126942
Jup,-0.047145073
Psmb4,-0.047180063
4930444A02Rik,-0.047227279
Cd2bp2,-0.047271343
1190005F20Rik,-0.047364191
Eftud2,-0.047411811
Trp53bp1,-0.047464306
Nde1,-0.047475698
Gale,-0.047502348
Aldh3a2,-0.047546984
Uros,-0.047624067
Trim33,-0.047638949
Agpat2,-0.047706702
Zfat,-0.047711018
Fen1,-0.047716265
Ndfip2,-0.047775187
Ube2z,-0.047782479
Mmp2,-0.047795429
Gpn3,-0.047837201
Cherp,-0.047870392
Itgb1bp1,-0.04789322
Agrn,-0.047950919
Zfp120,-0.047952344
